Accelerometer X Axis,Accelerometer Y Axis,Accelerometer Z Axis
4.953603267669678,2.0901381969451904,4.4508209228515625
4.948814868927002,1.9823989868164062,4.55616569519043
5.051765441894531,1.9608511924743652,4.927267074584961
4.975151062011719,1.9153614044189453,5.0876784324646
4.838681697845459,1.8291701078414917,4.967968463897705
4.757278919219971,1.8267759084701538,4.948814868927002
4.60165548324585,1.6304513216018677,5.082890033721924
4.6950297355651855,1.5705963373184204,5.193023681640625
4.757278919219971,1.338358759880066,5.305551052093506
5.073313236236572,1.2018892765045166,5.403713226318359
5.097255229949951,0.9193734526634216,5.537788391113281
4.929661273956299,0.7230489253997803,5.779603004455566
4.963180065155029,0.6368576288223267,6.071695327758789
4.838681697845459,0.5363011956214905,6.332663536071777
4.5825018882751465,0.43335050344467163,6.588842868804932
4.467580318450928,0.40701428055763245,6.710947513580322
4.467580318450928,0.3758896589279175,6.98628044128418
4.637568473815918,0.3878606855869293,7.038952827453613
4.812345504760742,0.5123591423034668,7.151480674743652
4.7189717292785645,0.5123591423034668,7.331045627593994
4.623203277587891,0.4884171485900879,7.450755596160889
4.513070106506348,0.2585737705230713,7.60637903213501
4.460397720336914,0.12449848651885986,7.924807548522949
4.355052947998047,0.11971008777618408,8.339004516601562
4.323928356170654,0.18914192914962769,8.540117263793945
4.299986362457275,0.11252748221158981,8.827422142028809
4.46518611907959,-0.05267243832349777,8.796297073364258
4.474762916564941,0.014365210197865963,9.047688484191895
4.314351558685303,0.12928688526153564,9.39245319366455
4.146757125854492,0.2561795711517334,9.59596061706543
4.268861770629883,0.14604631066322327,9.890447616577148
4.314351558685303,-0.20111294090747833,9.914389610290527
4.182670593261719,-0.5027823448181152,10.093954086303711
3.9839515686035156,-0.5602431893348694,10.230423927307129
3.825934410095215,-0.42377370595932007,10.867281913757324
3.8163576126098633,-0.0933738648891449,11.164162635803223
3.912125587463379,-0.14844051003456116,11.113883972167969
3.9600095748901367,-0.4836287498474121,10.910377502441406
3.7708675861358643,-0.5578489899635315,10.891223907470703
3.529053211212158,-0.6751648783683777,10.730812072753906
3.272873640060425,-0.849941611289978,10.90798282623291
3.2848446369171143,-0.8738836050033569,11.714828491210938
3.3255462646484375,-0.9864110946655273,12.040440559387207
3.272873640060425,-1.3766659498214722,12.179304122924805
3.0789434909820557,-1.6927006244659424,12.27507209777832
2.9735984802246094,-1.6112977266311646,12.270283699035645
2.8107926845550537,-1.4963760375976562,12.15057373046875
2.626439332962036,-1.5322890281677246,11.87763500213623
2.4205379486083984,-1.6280571222305298,11.688492774963379
2.1930887699127197,-1.7741034030914307,12.078747749328613
1.987187385559082,-1.3000515699386597,12.42111873626709
1.8914192914962769,-0.9768342971801758,12.72996997833252
1.8914192914962769,-0.5339069962501526,12.70602798461914
1.9919757843017578,-0.14844051003456116,12.612654685974121
1.9823989868164062,0.002394201699644327,12.315773963928223
1.9536685943603516,0.15801730751991272,12.174515724182129
1.8579005002975464,-0.038307227194309235,12.246341705322266
1.6711528301239014,-0.3495534360408783,12.356474876403809
1.45806884765625,-0.272938996553421,12.797008514404297
1.3000515699386597,-0.12449848651885986,13.019668579101562
1.091755986213684,-0.021547814831137657,12.995726585388184
1.0558429956436157,0.07900865375995636,12.830527305603027
0.9050082564353943,0.24899697303771973,12.72996997833252
1.0582371950149536,-0.10055647045373917,12.263101577758789
1.1276689767837524,1.1803414821624756,12.806585311889648
0.7924807667732239,1.2880805730819702,12.179304122924805
0.6943184733390808,0.27054479718208313,12.351686477661133
0.828393816947937,-0.06464344263076782,12.641385078430176
0.751779317855835,0.6871358752250671,12.655750274658203
0.629675030708313,1.0773907899856567,12.29662036895752
0.4141969084739685,1.414973258972168,12.078747749328613
0.44532153010368347,1.434126853942871,11.959037780761719
0.4908113479614258,1.9823989868164062,12.073959350585938
0.7398083209991455,2.4205379486083984,12.239158630371094
1.2114660739898682,2.454056739807129,12.229581832885742
1.3239935636520386,2.3918075561523438,12.279860496520996
1.0965443849563599,2.03507137298584,12.176909446716309
0.933738648891449,1.9273324012756348,12.09311294555664
0.811634361743927,2.0925323963165283,11.894393920898438
0.6823474764823914,2.3942017555236816,11.676521301269531
0.8307880163192749,2.5067291259765625,11.566388130187988
0.9768342971801758,2.63362193107605,11.554417610168457
1.2306196689605713,2.889801502227783,11.544840812683105
1.3455413579940796,3.098097085952759,11.444284439086914
1.501164436340332,3.201047658920288,11.341333389282227
1.556231141090393,3.3231520652770996,11.21204662322998
1.3718775510787964,3.2992098331451416,11.080365180969238
1.036689281463623,3.2393548488616943,10.972626686096191
0.6871358752250671,3.201047658920288,10.69489860534668
0.6631938815116882,3.2178070545196533,10.625467300415039
0.7086837291717529,3.490746021270752,10.42195987701416
0.8643068075180054,3.6511576175689697,10.338163375854492
0.9648633003234863,3.892971992492676,10.180145263671875
0.8236053586006165,4.1180267333984375,9.794678688049316
0.5722141861915588,4.3406877517700195,9.787496566772461
0.5434837937355042,4.4508209228515625,9.674968719482422
0.5961562395095825,4.54419469833374,9.478644371032715
0.5913678407669067,4.513070106506348,9.284713745117188
0.5889736413955688,4.685452938079834,9.124302864074707
0.5530605912208557,5.018246650695801,8.935160636901855
0.6272808313369751,5.188235282897949,8.765172004699707
0.7589619159698486,5.370194435119629,8.5903959274292
0.9361328482627869,5.458779811859131,8.506598472595215
1.0869675874710083,5.56173038482666,8.35336971282959
1.194706678390503,5.702988624572754,8.29830265045166
1.1994950771331787,5.8657941818237305,8.10437297821045
1.1971008777618408,5.770026206970215,7.908048152923584
1.2641384601593018,5.705382823944092,7.654263019561768
1.3239935636520386,5.7772088050842285,7.51779317855835
1.4221558570861816,5.937620162963867,7.383718013763428
1.6855180263519287,6.0621185302734375,7.101202011108398
1.9033904075622559,6.090848922729492,6.904877662658691
2.0901381969451904,5.966350555419922,6.842628479003906
2.056619167327881,5.801150798797607,6.691793918609619
2.0231003761291504,5.736507415771484,6.672640323638916
2.0470423698425293,5.868188381195068,6.610390663146973
2.164358377456665,5.817910194396973,6.447585105895996
2.2194249629974365,5.762843608856201,6.248866558074951
2.4133553504943848,5.746084213256836,6.098031520843506
2.454056739807129,5.896918773651123,5.91128396987915
2.4660277366638184,5.949591159820557,5.861005783081055
2.5713725090026855,5.87776517868042,5.743690013885498
2.6575639247894287,5.985504150390625,5.66228723526001
2.7748796939849854,5.789179801940918,5.595249176025391
2.985569477081299,5.781997203826904,5.513846397399902
3.0095114707946777,5.743690013885498,5.492298603057861
3.112462282180786,5.602431774139404,5.518634796142578
3.2968156337738037,5.492298603057861,5.473145008087158
3.35667085647583,5.238513469696045,5.310339450836182
3.421314239501953,5.092466831207275,5.0900726318359375
3.4308910369873047,5.039794445037842,4.953603267669678
3.600879430770874,4.817133903503418,4.764461517333984
3.6535518169403076,4.55616569519043,4.793191909790039
3.691859006881714,4.395754337310791,4.771644115447998
3.7660791873931885,4.367023944854736,4.685452938079834
3.7900211811065674,4.005499362945557,4.704606533050537
3.907337188720703,3.8283286094665527,4.460397720336914
4.036623954772949,3.6511576175689697,4.548983097076416
4.110844135284424,3.5170822143554688,4.479551315307617
4.264073371887207,3.4524388313293457,4.438849925994873
4.32871675491333,3.5673606395721436,4.350264549255371
4.431667327880859,3.6320040225982666,4.390965938568115
4.55616569519043,3.7229835987091064,4.3191399574279785
4.441244125366211,3.794809579849243,4.264073371887207
4.4508209228515625,3.7445313930511475,4.280832767486572
4.632780075073242,3.627215623855591,4.323928356170654
4.8722004890441895,3.490746021270752,4.299986362457275
4.898536682128906,3.359065055847168,4.378994941711426
4.795586109161377,3.1316158771514893,4.376600742340088
4.709394931793213,3.043030261993408,4.405331134796143
4.867412090301514,3.047818660736084,4.474762916564941
5.061342239379883,3.203441858291626,4.484339714050293
5.185841083526611,3.136404275894165,4.355052947998047
5.3342814445495605,3.0885202884674072,4.347870349884033
5.406107425689697,2.846705913543701,4.491522312164307
5.329493045806885,2.6886885166168213,4.563348293304443
5.20978307723999,2.4636335372924805,4.606443881988525
5.020640850067139,2.166752576828003,4.838681697845459
5.035006046295166,2.2864625453948975,5.070919036865234
5.015852451324463,2.4157495498657227,5.200206279754639
5.035006046295166,2.47560453414917,5.370194435119629
5.078101634979248,2.5282769203186035,5.48272180557251
5.006275653839111,2.655169725418091,5.544970989227295
4.8267107009887695,2.626439332962036,5.614402770996094
4.613626480102539,2.7030537128448486,5.671864032745361
4.474762916564941,2.920926094055176,5.758055210113525
4.558559894561768,3.0310592651367188,6.081272125244141
4.649539470672607,3.2154128551483154,6.129156112670898
4.72376012802124,3.1292216777801514,6.186617374420166
4.869806289672852,2.920926094055176,6.210559368133545
4.831499099731445,2.760514497756958,6.339846134185791
4.786009311676025,2.8179752826690674,6.452373504638672
4.757278919219971,3.021482467651367,6.658275127410889
4.742913722991943,3.2178070545196533,6.809109687805176
4.8482584953308105,3.2800562381744385,6.878541469573975
4.912901878356934,3.0765492916107178,7.16584587097168
5.04218864440918,3.0190882682800293,7.3238630294799805
5.12119722366333,2.978386878967285,7.544129371643066
4.666299343109131,2.535459518432617,7.790732383728027
4.316745758056641,2.427720546722412,8.008605003356934
4.036623954772949,2.209848165512085,8.259995460510254
3.7277719974517822,2.0254945755004883,8.485051155090332
3.7253777980804443,1.7932571172714233,8.71489429473877
3.7924153804779053,1.8315643072128296,9.069235801696777
3.8307228088378906,1.8626888990402222,9.21288776397705
4.031835556030273,1.8387469053268433,9.253589630126953
4.113238334655762,1.5131354331970215,9.433155059814453
4.041412353515625,1.4772224426269531,9.895236015319824
3.974374771118164,1.3215993642807007,10.134655952453613
3.821146011352539,1.2210428714752197,10.307038307189941
3.931279182434082,1.1013327836990356,10.400412559509277
3.7660791873931885,0.9002198576927185,10.409989356994629
3.6607344150543213,0.8259995579719543,10.290278434753418
3.469198226928711,0.8164227604866028,10.194510459899902
3.2106244564056396,0.8236053586006165,10.431536674499512
2.9664158821105957,0.7852981686592102,10.625467300415039
3.00711727142334,0.8954314589500427,10.891223907470703
3.160346269607544,0.7852981686592102,10.718840599060059
3.4835634231567383,0.45489832758903503,10.967838287353516
3.1244332790374756,0.4381389021873474,11.396400451660156
2.63362193107605,0.31603461503982544,11.264719009399414
2.4851813316345215,0.5793967843055725,11.346121788024902
2.231395959854126,0.9313444495201111,11.317391395568848
2.1547815799713135,1.0199298858642578,11.231200218200684
2.0638017654418945,0.8930372595787048,11.015722274780273
2.1380221843719482,0.6919242739677429,10.977415084838867
2.1571757793426514,0.4165911078453064,11.03248119354248
2.22660756111145,0.20111294090747833,10.979808807373047
2.298433542251587,-0.05267243832349777,10.927136421203613
2.2649147510528564,-0.2777273952960968,11.092336654663086
1.9704279899597168,-0.17717093229293823,11.17852783203125
1.7525556087493896,-0.15322890877723694,11.398794174194336
1.6136919260025024,-0.016759412363171577,11.489773750305176
1.6280571222305298,0.06703764945268631,11.499350547790527
1.7525556087493896,0.028730420395731926,11.348516464233398
1.8531121015548706,-0.1412578970193863,11.204863548278809
1.7860745191574097,-0.22026655077934265,11.125855445861816
1.723825216293335,-0.5291185975074768,10.910377502441406
1.5753847360610962,-0.5123591423034668,11.312602996826172
1.4987702369689941,-0.2561795711517334,11.401188850402832
1.1276689767837524,-0.44532153010368347,11.710040092468262
1.0223240852355957,-0.3998316824436188,11.865663528442383
0.8954314589500427,-0.05746084079146385,11.841721534729004
0.9624691009521484,0.05746084079146385,11.777078628540039
0.9552865028381348,0.06224924325942993,11.554417610168457
0.8762778043746948,-0.05027823522686958,11.566388130187988
0.9050082564353943,0.019153613597154617,11.705251693725586
0.8882488012313843,0.33758243918418884,11.741165161132812
0.9145850539207458,0.28730419278144836,11.63342571258545
0.950498104095459,0.07900865375995636,11.561599731445312
0.8164227604866028,0.12928688526153564,11.44907283782959
0.7015010714530945,0.4189853072166443,11.537657737731934
0.5410895943641663,0.7469909191131592,11.45146656036377
0.4812345504760742,1.0127472877502441,11.33654499053955
0.44532153010368347,1.1228805780410767,11.341333389282227
0.6344634294509888,1.2880805730819702,11.39161205291748
0.7254431247711182,1.357512354850769,11.432312965393066
0.9193734526634216,1.7286136150360107,11.592724800109863
0.8667010068893433,2.0254945755004883,11.769895553588867
0.6153098344802856,1.9153614044189453,11.848904609680176
0.5578489899635315,1.8986018896102905,11.96861457824707
0.5171475410461426,1.920149803161621,11.96861457824707
0.5530605912208557,2.319981336593628,11.887211799621582
0.667982280254364,2.5905263423919678,11.920730590820312
0.7038952708244324,2.9664158821105957,11.903970718383789
0.8379706144332886,2.999934673309326,11.93509578704834
0.8523358106613159,2.983175277709961,12.09311294555664
0.9648633003234863,2.96162748336792,12.133813858032227
0.8523358106613159,2.9472622871398926,12.20803451538086
0.9241618514060974,2.9328970909118652,12.052411079406738
0.8643068075180054,2.9233202934265137,12.02607536315918
0.7733271718025208,2.9664158821105957,11.875240325927734
0.7709329724311829,2.808398485183716,11.827356338500977
0.8044517636299133,2.8107926845550537,11.676521301269531
0.8906430602073669,2.913743495941162,11.51611042022705
1.0773907899856567,2.911349296569824,11.386823654174805
1.2449848651885986,2.7940332889556885,11.331756591796875
1.3623007535934448,2.7892448902130127,11.386823654174805
1.256955862045288,2.851494312286377,11.307814598083496
1.072602391242981,2.7222073078155518,11.202469825744629
0.9169792532920837,2.7126305103302,11.130643844604492
0.9983820915222168,2.9281086921691895,11.027692794799805
1.1037269830703735,3.098097085952759,10.888829231262207
1.0678139925003052,3.5218706130981445,10.6925048828125
1.0127472877502441,3.7421371936798096,10.551246643066406
1.0247182846069336,3.8283286094665527,10.438719749450684
1.0965443849563599,3.9480385780334473,10.24000072479248
0.9959878921508789,3.9671921730041504,10.029311180114746
1.0462661981582642,4.079719543457031,9.801861763000488
1.0893617868423462,4.2975921630859375,9.624691009521484
1.1037269830703735,4.520252704620361,9.418789863586426
1.2282254695892334,4.73573112487793,9.279925346374512
1.357512354850769,4.8602294921875,9.02135181427002
1.400607943534851,4.819528102874756,8.83939266204834
1.4053963422775269,4.941632270812988,8.571242332458496
1.5322890281677246,5.0900726318359375,8.432378768920898
1.5705963373184204,5.228936672210693,8.192957878112793
1.644816517829895,5.446808815002441,7.967903137207031
1.7334020137786865,5.547365188598633,7.783549785614014
1.8914192914962769,5.614402770996094,7.673416614532471
2.075772762298584,5.540182590484619,7.47230339050293
2.030282974243164,5.453991413116455,7.280767440795898
2.1380221843719482,5.492298603057861,7.117961883544922
2.188300371170044,5.552153587341309,6.981492042541504
2.5522189140319824,5.509057998657227,6.521805286407471
2.6216509342193604,5.518634796142578,6.289567947387695
2.650381326675415,5.480327606201172,6.222530364990234
2.607285737991333,5.48272180557251,6.011840343475342
2.6144683361053467,5.382165431976318,5.904101371765137
2.676717519760132,5.303156852722168,5.870582580566406
2.7317841053009033,5.305551052093506,5.75326681137085
2.9017724990844727,5.252878665924072,5.580883979797363
3.0166940689086914,5.240907669067383,5.367800235748291
3.141192674636841,5.3342814445495605,5.2911858558654785
3.19865345954895,5.341464042663574,5.1116204261779785
3.3016040325164795,5.2696380615234375,4.963180065155029
3.3494882583618164,5.044582843780518,4.838681697845459
3.5218706130981445,5.04218864440918,4.69024133682251
3.73016619682312,5.183446884155273,4.721365928649902
3.825934410095215,5.2911858558654785,4.606443881988525
3.9049429893493652,5.243301868438721,4.491522312164307
4.134786128997803,5.240907669067383,4.3406877517700195
4.1395745277404785,5.080495834350586,4.20421838760376
4.259284973144531,4.908113479614258,4.122815132141113
4.314351558685303,4.857835292816162,4.010287761688232
4.496310710906982,4.522646903991699,3.9695863723754883
4.532223701477051,4.388571739196777,3.8762125968933105
4.436455726623535,4.20421838760376,3.8786067962646484
4.627991676330566,4.194641590118408,3.8283286094665527
4.793191909790039,4.194641590118408,3.9025487899780273
4.93923807144165,4.261679172515869,3.9432501792907715
4.975151062011719,4.163516521453857,4.019864559173584
4.989516258239746,4.20421838760376,4.1180267333984375
5.145139217376709,4.19224739074707,4.158728122711182
5.238513469696045,4.2760443687438965,4.19224739074707
5.257667064666748,4.3406877517700195,4.326322555541992
5.128379821777344,4.350264549255371,4.378994941711426
5.080495834350586,4.343081951141357,4.431667327880859
5.149928092956543,4.242525577545166,4.462791919708252
5.145139217376709,4.086902141571045,4.608838081359863
5.348646640777588,4.010287761688232,4.616020679473877
5.324704647064209,4.072536945343018,4.709394931793213
5.509057998657227,4.129997730255127,4.759673118591309
5.456385612487793,4.120420932769775,4.853046894073486
5.451597213745117,4.089296340942383,4.7836151123046875
5.468356609344482,3.9456443786621094,4.757278919219971
5.341464042663574,3.7660791873931885,4.757278919219971
5.360617637634277,3.4739866256713867,5.070919036865234
5.360617637634277,3.246537446975708,5.135562419891357
5.588066577911377,2.9735984802246094,5.1331682205200195
5.700594425201416,2.786850690841675,5.109226226806641
5.683835029602051,2.7030537128448486,5.080495834350586
5.418078422546387,2.7078421115875244,4.953603267669678
5.250484466552734,2.6575639247894287,5.054159641265869
5.106832027435303,2.583343744277954,5.257667064666748
5.197812080383301,2.427720546722412,5.463568210601807
5.398924827575684,2.1715409755706787,5.463568210601807
5.793968200683594,1.9393033981323242,5.671864032745361
5.896918773651123,1.845929503440857,5.750872611999512
5.671864032745361,1.7573440074920654,5.710171222686768
5.3797712326049805,1.7956513166427612,5.635950565338135
5.109226226806641,1.8746598958969116,5.6191911697387695
5.097255229949951,2.013523578643799,5.623979568481445
5.351040840148926,1.9991583824157715,5.621585369110107
5.432443618774414,1.7549498081207275,5.674258232116699
5.420472621917725,1.4269442558288574,5.702988624572754
5.410895824432373,1.1420341730117798,5.75326681137085
5.298368453979492,0.950498104095459,6.042964935302734
5.4013190269470215,0.8044517636299133,6.165069580078125
5.372588634490967,0.6631938815116882,6.1315507888793945
5.116408824920654,0.5506663918495178,6.1315507888793945
4.702212333679199,0.5434837937355042,5.96874475479126
4.338293552398682,0.4381389021873474,5.9088897705078125
4.0749311447143555,0.42616790533065796,5.913678169250488
4.10366153717041,0.24899697303771973,5.92325496673584
4.371812343597412,-0.05027823522686958,6.057330131530762
4.7620673179626465,-0.6512228846549988,6.335057735443115
5.037400245666504,-1.256955862045288,6.6127848625183105
4.903325080871582,-1.778891921043396,6.919242858886719
4.522646903991699,-1.8746598958969116,7.252037048339844
3.971980571746826,-1.7501614093780518,7.659051418304443
3.442862033843994,-1.3455413579940796,8.015787124633789
3.406949043273926,-1.2234370708465576,8.427590370178223
3.4332852363586426,-1.0678139925003052,8.647856712341309
3.4380736351013184,-1.2737152576446533,8.83939266204834
3.6774938106536865,-1.5610195398330688,9.006986618041992
3.9025487899780273,-1.5753847360610962,9.440337181091309
3.955221176147461,-1.2018892765045166,9.706093788146973
4.01268196105957,-0.9888052940368652,9.952696800231934
3.7469255924224854,-0.9816226959228516,11.063606262207031
3.6080620288848877,-0.9193734526634216,11.865663528442383
3.397372245788574,-0.8523358106613159,12.176909446716309
3.2393548488616943,-0.9552865028381348,12.346898078918457
3.375824451446533,-1.070208191871643,12.315773963928223
3.318363666534424,-1.1755530834197998,12.449849128723145
3.335123062133789,-0.9911994934082031,12.813767433166504
3.2585084438323975,-0.6488286852836609,12.830527305603027
3.28963303565979,-0.4381389021873474,13.120224952697754
3.251325845718384,0.17477671802043915,13.328520774841309
3.2106244564056396,0.5315127968788147,13.297396659851074
2.894589900970459,0.7134721279144287,13.2710599899292
2.741360902786255,0.6344634294509888,13.225569725036621
2.561795711517334,0.6177040338516235,13.148955345153809
2.4229321479797363,0.507570743560791,12.737153053283691
2.604891538619995,0.31124621629714966,12.509703636169434
2.559401512145996,0.19153612852096558,12.509703636169434
2.964021682739258,0.42377370595932007,12.562376022338867
3.3877954483032227,0.5339069962501526,12.521675109863281
3.3638534545898438,0.7445967197418213,12.313379287719727
3.0310592651367188,0.5626373887062073,12.24155330657959
2.6144683361053467,0.5147533416748047,12.09550666809082
1.9584569931030273,0.667982280254364,11.90157699584961
1.8339585065841675,0.9433154463768005,11.793837547302246
1.7717092037200928,1.036689281463623,11.702857971191406
1.6543933153152466,1.2665326595306396,11.738770484924316
